Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
1-day-acuvue-moist-90-pack,,,,,,,,Power / Sphere (SPH),-4.00,,,,,ACU-MST-90PK--4_00,100,shopify,40,deny,manual,428,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-90-pack,,,,,,,,Power / Sphere (SPH),-4.50,,,,,ACU-MST-90PK--4_50,100,shopify,40,deny,manual,428,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-90-pack,,,,,,,,Power / Sphere (SPH),-5.00,,,,,ACU-MST-90PK--5_00,100,shopify,40,deny,manual,428,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-90-pack,,,,,,,,Power / Sphere (SPH),-5.50,,,,,ACU-MST-90PK--5_50,100,shopify,40,deny,manual,428,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-90-pack,,,,,,,,Power / Sphere (SPH),-6.00,,,,,ACU-MST-90PK--6_00,100,shopify,40,deny,manual,428,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,1 Day Acuvue Moist for Astigmatism,"<p>Blink stabilized design providing crisp, steady vision for people with astigmatism.</p><p dir=""rtl"" lang=""ar"">تصميم ثابت مع الرمش يمنحك رؤية حادة ومستقرة طوال اليوم لمرضى الاستجماتيزم.</p><ul><li><strong>Replacement Schedule:</strong> DAILY DISPOSABLE</li><li><strong>Pack Size:</strong> 30 Lenses</li><li><strong>Base Curve (BC):</strong> 8.5 mm</li><li><strong>Diameter (DIA):</strong> 14.5 mm</li><li><strong>Water Content:</strong> 58%</li></ul>",Acuvue,Health & Beauty > Personal Care > Vision Care,Medical Contact Lenses,"EyeNova, Qatar Luxury, Doha, clear-lenses, vision-correction, medical, Acuvue",TRUE,Power / Sphere (SPH),-0.75,,,,,ACU-MST-AST-30PK--0_75,100,shopify,45,deny,manual,230,,TRUE,FALSE,,https://images.unsplash.com/photo-1588776814546-1ffcf47267a5?w=600&auto=format&fit=crop,1,1 Day Acuvue Moist for Astigmatism,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-1.00,,,,,ACU-MST-AST-30PK--1_00,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-1.50,,,,,ACU-MST-AST-30PK--1_50,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-2.00,,,,,ACU-MST-AST-30PK--2_00,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-2.50,,,,,ACU-MST-AST-30PK--2_50,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-3.00,,,,,ACU-MST-AST-30PK--3_00,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-3.50,,,,,ACU-MST-AST-30PK--3_50,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-4.00,,,,,ACU-MST-AST-30PK--4_00,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-4.50,,,,,ACU-MST-AST-30PK--4_50,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
1-day-acuvue-moist-for-astigmatism,,,,,,,,Power / Sphere (SPH),-5.00,,,,,ACU-MST-AST-30PK--5_00,100,shopify,45,deny,manual,230,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,Acuvue Oasys 1 DAY with HydraLuxe,"<p>Tear-infused design mimicking your natural tear film for demanding digital screen use.</p><p dir=""rtl"" lang=""ar"">تصميم متكامل مع الدموع الطبيعية لتقليل إجهاد العين أمام الشاشات الرقمية.</p><ul><li><strong>Replacement Schedule:</strong> DAILY DISPOSABLE</li><li><strong>Pack Size:</strong> 30 Lenses</li><li><strong>Base Curve (BC):</strong> 8.5 mm</li><li><strong>Diameter (DIA):</strong> 14.3 mm</li><li><strong>Water Content:</strong> 38%</li></ul>",Acuvue,Health & Beauty > Personal Care > Vision Care,Medical Contact Lenses,"EyeNova, Qatar Luxury, Doha, clear-lenses, vision-correction, medical, Acuvue",TRUE,Power / Sphere (SPH),-0.50,,,,,ACU-OAS-HYD-30PK--0_50,100,shopify,95,deny,manual,195,,TRUE,FALSE,,https://images.unsplash.com/photo-1588776814546-1ffcf47267a5?w=600&auto=format&fit=crop,1,Acuvue Oasys 1 DAY with HydraLuxe,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-0.75,,,,,ACU-OAS-HYD-30PK--0_75,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-1.00,,,,,ACU-OAS-HYD-30PK--1_00,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-1.50,,,,,ACU-OAS-HYD-30PK--1_50,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-2.00,,,,,ACU-OAS-HYD-30PK--2_00,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-2.50,,,,,ACU-OAS-HYD-30PK--2_50,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-3.00,,,,,ACU-OAS-HYD-30PK--3_00,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-3.50,,,,,ACU-OAS-HYD-30PK--3_50,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-4.00,,,,,ACU-OAS-HYD-30PK--4_00,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-4.50,,,,,ACU-OAS-HYD-30PK--4_50,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-5.00,,,,,ACU-OAS-HYD-30PK--5_00,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
acuvue-oasys-1-day-hydraluxe,,,,,,,,Power / Sphere (SPH),-6.00,,,,,ACU-OAS-HYD-30PK--6_00,100,shopify,95,deny,manual,195,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,Dailies Total 1,"<p>Water gradient technology providing nearly 100% water at the outermost surface.</p><p dir=""rtl"" lang=""ar"">تقنية التدرج المائي التي تقترب من 100% ماء على السطح الخارجي للعدسة.</p><ul><li><strong>Replacement Schedule:</strong> DAILY DISPOSABLE</li><li><strong>Pack Size:</strong> 30 Lenses</li><li><strong>Base Curve (BC):</strong> 8.5 mm</li><li><strong>Diameter (DIA):</strong> 14.1 mm</li><li><strong>Water Content:</strong> 33%</li></ul>",Alcon,Health & Beauty > Personal Care > Vision Care,Medical Contact Lenses,"EyeNova, Qatar Luxury, Doha, clear-lenses, vision-correction, medical, Alcon",TRUE,Power / Sphere (SPH),-0.50,,,,,ALC-DT1-30PK--0_50,100,shopify,70,deny,manual,225,,TRUE,FALSE,,https://images.unsplash.com/photo-1588776814546-1ffcf47267a5?w=600&auto=format&fit=crop,1,Dailies Total 1,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-1.00,,,,,ALC-DT1-30PK--1_00,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-1.50,,,,,ALC-DT1-30PK--1_50,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-2.00,,,,,ALC-DT1-30PK--2_00,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-2.50,,,,,ALC-DT1-30PK--2_50,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-3.00,,,,,ALC-DT1-30PK--3_00,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-3.50,,,,,ALC-DT1-30PK--3_50,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-4.00,,,,,ALC-DT1-30PK--4_00,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-5.00,,,,,ALC-DT1-30PK--5_00,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
alcon-dailies-total-1,,,,,,,,Power / Sphere (SPH),-6.00,,,,,ALC-DT1-30PK--6_00,100,shopify,70,deny,manual,225,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,Dailies AquaComfort Plus,"<p>Blink-activated moisture technology for refreshing comfort throughout the day.</p><p dir=""rtl"" lang=""ar"">تقنية الترطيب المفعلة مع الرمش لراحة مستمرة ومنعشة طوال اليوم.</p><ul><li><strong>Replacement Schedule:</strong> DAILY DISPOSABLE</li><li><strong>Pack Size:</strong> 30 Lenses</li><li><strong>Base Curve (BC):</strong> 8.7 mm</li><li><strong>Diameter (DIA):</strong> 14 mm</li><li><strong>Water Content:</strong> 69%</li></ul>",Alcon,Health & Beauty > Personal Care > Vision Care,Medical Contact Lenses,"EyeNova, Qatar Luxury, Doha, clear-lenses, vision-correction, medical, Alcon",TRUE,Power / Sphere (SPH),-0.50,,,,,ALC-DAC-30PK--0_50,100,shopify,80,deny,manual,175,,TRUE,FALSE,,https://images.unsplash.com/photo-1588776814546-1ffcf47267a5?w=600&auto=format&fit=crop,1,Dailies AquaComfort Plus,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-0.75,,,,,ALC-DAC-30PK--0_75,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-1.00,,,,,ALC-DAC-30PK--1_00,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-1.25,,,,,ALC-DAC-30PK--1_25,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-1.50,,,,,ALC-DAC-30PK--1_50,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-1.75,,,,,ALC-DAC-30PK--1_75,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-2.00,,,,,ALC-DAC-30PK--2_00,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-2.25,,,,,ALC-DAC-30PK--2_25,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-2.50,,,,,ALC-DAC-30PK--2_50,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-3.00,,,,,ALC-DAC-30PK--3_00,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-3.50,,,,,ALC-DAC-30PK--3_50,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-4.00,,,,,ALC-DAC-30PK--4_00,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-4.50,,,,,ALC-DAC-30PK--4_50,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-5.00,,,,,ALC-DAC-30PK--5_00,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-5.50,,,,,ALC-DAC-30PK--5_50,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
dailies-aquacomfort-plus,,,,,,,,Power / Sphere (SPH),-6.00,,,,,ALC-DAC-30PK--6_00,100,shopify,80,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,Air Optix plus HydraGlyde 6 pack,"<p>SmartShield Technology for excellent lipid deposit resistance and HydraGlyde Moisture Matrix.</p><p dir=""rtl"" lang=""ar"">تقنية سمارت شيلد لمقاومة الرواسب مع مصفوفة ترطيب هايدراجلايد لراحة شهرية استثنائية.</p><ul><li><strong>Replacement Schedule:</strong> MONTHLY</li><li><strong>Pack Size:</strong> 6 Lenses</li><li><strong>Base Curve (BC):</strong> 8.6 mm</li><li><strong>Diameter (DIA):</strong> 14.2 mm</li><li><strong>Water Content:</strong> 33%</li></ul>",Alcon,Health & Beauty > Personal Care > Vision Care,Medical Contact Lenses,"EyeNova, Qatar Luxury, Doha, clear-lenses, vision-correction, medical, Alcon",TRUE,Power / Sphere (SPH),-0.50,,,,,ALC-AOPT-6PK--0_50,100,shopify,90,deny,manual,220,,TRUE,FALSE,,https://images.unsplash.com/photo-1588776814546-1ffcf47267a5?w=600&auto=format&fit=crop,1,Air Optix plus HydraGlyde 6 pack,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-0.75,,,,,ALC-AOPT-6PK--0_75,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-1.00,,,,,ALC-AOPT-6PK--1_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-1.25,,,,,ALC-AOPT-6PK--1_25,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-1.50,,,,,ALC-AOPT-6PK--1_50,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-1.75,,,,,ALC-AOPT-6PK--1_75,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-2.00,,,,,ALC-AOPT-6PK--2_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-2.25,,,,,ALC-AOPT-6PK--2_25,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-2.50,,,,,ALC-AOPT-6PK--2_50,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-3.00,,,,,ALC-AOPT-6PK--3_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-3.50,,,,,ALC-AOPT-6PK--3_50,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-4.00,,,,,ALC-AOPT-6PK--4_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-4.50,,,,,ALC-AOPT-6PK--4_50,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-5.00,,,,,ALC-AOPT-6PK--5_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-5.50,,,,,ALC-AOPT-6PK--5_50,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-6.00,,,,,ALC-AOPT-6PK--6_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-6.50,,,,,ALC-AOPT-6PK--6_50,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-7.00,,,,,ALC-AOPT-6PK--7_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
air-optix-plus-hydraglyde-6-pack,,,,,,,,Power / Sphere (SPH),-8.00,,,,,ALC-AOPT-6PK--8_00,100,shopify,90,deny,manual,220,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,Biofinity Monthly Clear Contact Lenses (6 Lenses / Box),"<p>Aquaform technology delivers high oxygen transmission for crisp monthly wear.</p><p dir=""rtl"" lang=""ar"">تقنية أكوا فورم لنفاذية أكسجين فائقة وراحة استثنائية طوال الشهر.</p><ul><li><strong>Replacement Schedule:</strong> MONTHLY</li><li><strong>Pack Size:</strong> 6 Lenses</li><li><strong>Base Curve (BC):</strong> 8.6 mm</li><li><strong>Diameter (DIA):</strong> 14 mm</li><li><strong>Water Content:</strong> 48%</li></ul>",CooperVision,Health & Beauty > Personal Care > Vision Care,Medical Contact Lenses,"EyeNova, Qatar Luxury, Doha, clear-lenses, vision-correction, medical, CooperVision",TRUE,Power / Sphere (SPH),-0.50,,,,,BIO-MTH-6PK--0_50,100,shopify,85,deny,manual,175,,TRUE,FALSE,,https://images.unsplash.com/photo-1588776814546-1ffcf47267a5?w=600&auto=format&fit=crop,1,Biofinity Monthly Clear Contact Lenses (6 Lenses / Box),FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-0.75,,,,,BIO-MTH-6PK--0_75,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-1.00,,,,,BIO-MTH-6PK--1_00,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-1.25,,,,,BIO-MTH-6PK--1_25,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-1.50,,,,,BIO-MTH-6PK--1_50,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-2.00,,,,,BIO-MTH-6PK--2_00,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-2.50,,,,,BIO-MTH-6PK--2_50,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-3.00,,,,,BIO-MTH-6PK--3_00,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-3.50,,,,,BIO-MTH-6PK--3_50,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-4.00,,,,,BIO-MTH-6PK--4_00,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-4.50,,,,,BIO-MTH-6PK--4_50,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-5.00,,,,,BIO-MTH-6PK--5_00,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-6.00,,,,,BIO-MTH-6PK--6_00,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
biofinity-monthly-6-pack,,,,,,,,Power / Sphere (SPH),-7.00,,,,,BIO-MTH-6PK--7_00,100,shopify,85,deny,manual,175,,TRUE,FALSE,,,,,FALSE,active
opti-free-puremoist-300ml,Opti-Free PureMoist Multi-Purpose Solution (300ml),"<p>HydraGlyde Moisture Matrix creates a continuous shield of moisture for soft contact lenses.</p><p dir=""rtl"" lang=""ar"">محلول التعقيم الشامل الذي يوفر غلاف ترطيب مستمر للعدسات طوال اليوم.</p><ul></ul>",Alcon,Health & Beauty > Personal Care > Vision Care,Contact Lens Solution & Care,"EyeNova, Qatar Luxury, Doha, solution, eye-drops, lens-care, Alcon",TRUE,Title,Default Title,,,,,OPT-PUR-300ML,150,shopify,150,deny,manual,45,,TRUE,FALSE,,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=600&auto=format&fit=crop,1,Opti-Free PureMoist Multi-Purpose Solution (300ml),FALSE,active
biotrue-multi-purpose-solution,Biotrue Multi-Purpose Solution for Soft Lenses (300ml),"<p>Formulated to match the pH of healthy tears with natural lubricants found in the eye.</p><p dir=""rtl"" lang=""ar"">محلول متوازن مع حموضة الدموع الطبيعية لتعقيم فائق بدون أي تهيج للعين.</p><ul></ul>",Bausch & Lomb,Health & Beauty > Personal Care > Vision Care,Contact Lens Solution & Care,"EyeNova, Qatar Luxury, Doha, solution, eye-drops, lens-care, Bausch & Lomb",TRUE,Title,Default Title,,,,,BIO-SOL-300ML,150,shopify,90,deny,manual,50,,TRUE,FALSE,,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=600&auto=format&fit=crop,1,Biotrue Multi-Purpose Solution for Soft Lenses (300ml),FALSE,active
systane-ultra-eye-drops,Systane Ultra Lubricant Eye Drops (10ml),"<p>Instant relief from burning and irritation caused by dry eye syndrome and contact lenses.</p><p dir=""rtl"" lang=""ar"">ترطيب فوري وحماية متقدمة من جفاف العين والإجهاد الناتج عن ارتداء العدسات.</p><ul></ul>",Alcon,Health & Beauty > Personal Care > Vision Care,Contact Lens Solution & Care,"EyeNova, Qatar Luxury, Doha, solution, eye-drops, lens-care, Alcon",TRUE,Title,Default Title,,,,,SYS-ULT-10ML,150,shopify,110,deny,manual,40,,TRUE,FALSE,,https://images.unsplash.com/photo-1628771065518-0d82f1938462?w=600&auto=format&fit=crop,1,Systane Ultra Lubricant Eye Drops (10ml),FALSE,active
refresh-plus-lubricant-drops,Refresh Plus Preservative-Free Lubricant Drops (30 Vials),"<p>Single-use preservative-free vials safe to use directly with contact lenses.</p><p dir=""rtl"" lang=""ar"">أمبولات استخدام فردي خالية من المواد الحافظة آمنة تماماً مع العدسات اللاصقة.</p><ul></ul>",Allergan,Health & Beauty > Personal Care > Vision Care,Contact Lens Solution & Care,"EyeNova, Qatar Luxury, Doha, solution, eye-drops, lens-care, Allergan",TRUE,Title,Default Title,,,,,REF-PLS-30VL,150,shopify,80,deny,manual,48,,TRUE,FALSE,,https://images.unsplash.com/photo-1587854692152-cbe660dbde88?w=600&auto=format&fit=crop,1,Refresh Plus Preservative-Free Lubricant Drops (30 Vials),FALSE,active
eyenova-pure-titanium-black,EyeNova Pure Titanium Ultra-Light Frame,"<p>Japanese pure titanium frame weighing only 14 grams. Corrosion resistant & hypoallergenic.</p><p dir=""rtl"" lang=""ar"">إطار تيتانيوم نقي ياباني بوزن 14 جرام فقط. مقاوم للتآكل ولطيف على البشرة.</p><ul><li><strong>Lens Width:</strong> 52 mm</li><li><strong>Bridge Width:</strong> 18 mm</li><li><strong>Temple Length:</strong> 140 mm</li></ul>",EyeNova,Health & Beauty > Personal Care > Vision Care,Optical Eyeglasses,"EyeNova, Qatar Luxury, Doha, eyeglasses, optical-frames, prescription-ready, EyeNova",TRUE,Title,Default Title,,,,,EYE-TIT-BLK-15,150,shopify,25,deny,manual,295,350,TRUE,FALSE,,https://images.unsplash.com/photo-1572635196237-14b3f281503f?w=600&auto=format&fit=crop,1,EyeNova Pure Titanium Ultra-Light Frame,FALSE,active
eyenova-tr90-blue-shield,EyeNova TR90 Flexible Frame with Blue Light Shield,"<p>Flexible featherlight Swiss TR90 material with UV420 Blue Light Shield lenses included.</p><p dir=""rtl"" lang=""ar"">مادة سويسرية مرنة وخفيفة الوزن مزودة بعدسات حماية متقدمة من أشعة الشاشات الزرقاء.</p><ul><li><strong>Lens Width:</strong> 50 mm</li><li><strong>Bridge Width:</strong> 19 mm</li><li><strong>Temple Length:</strong> 142 mm</li></ul>",EyeNova,Health & Beauty > Personal Care > Vision Care,Optical Eyeglasses,"EyeNova, Qatar Luxury, Doha, eyeglasses, optical-frames, prescription-ready, EyeNova",TRUE,Title,Default Title,,,,,EYE-TR90-BLU-16,150,shopify,35,deny,manual,185,220,TRUE,FALSE,,https://images.unsplash.com/photo-1591076482161-42ce6da69f67?w=600&auto=format&fit=crop,1,EyeNova TR90 Flexible Frame with Blue Light Shield,FALSE,active
